// Detail texture map file for labda_bunker level
// Napoleon's detial textures pack v1.0
// [texture name]	[detail texture name]		[hscale]	[vscale]

crys_2b     detail/arctic_incident/ai_detail    3.0    3.0
crys_2top     detail/arctic_incident/ai_detail    3.0    3.0
crys_3a     detail/arctic_incident/ai_detail    3.0    3.0
crys_3b     detail/arctic_incident/ai_detail    3.0    3.0
crys_3top     detail/arctic_incident/ai_detail    3.0    3.0
crys_4a     detail/arctic_incident/ai_detail    3.0    3.0
crys_4b     detail/arctic_incident/ai_detail    3.0    3.0
drkmtl_scrn2     detail/arctic_incident/ai_detail    3.0    3.0
drkmtl_scrn3     detail/arctic_incident/ai_detail    3.0    3.0
drkmtl_scrn4     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_bord07     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_bord08     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_bord09     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_bord10     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_bord11     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_bord12     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_bord13     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_bord14     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_bord15     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_bord16     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_ceil01     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_ceil01b     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_flr01     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_gdgt01     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_wall07     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_wall07a     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_wall07b     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_wall08     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_wall08b     detail/arctic_incident/ai_detail    3.0    3.0
drkmtlt_wall010     detail/arctic_incident/ai_detail    3.0    3.0
duct_break     detail/arctic_incident/ai_detail    3.0    3.0
duct_flr01     detail/arctic_incident/ai_detail    3.0    3.0
duct_flr01a     detail/arctic_incident/ai_detail    3.0    3.0
duct_flr02     detail/arctic_incident/ai_detail    3.0    3.0
duct_flr02a     detail/arctic_incident/ai_detail    3.0    3.0
duct_vnt     detail/arctic_incident/ai_detail    3.0    3.0
duct_vnt2     detail/arctic_incident/ai_detail    3.0    3.0
duct_wall01     detail/arctic_incident/ai_detail    3.0    3.0
duct_wall02     detail/arctic_incident/ai_detail    3.0    3.0
duct_wall03     detail/arctic_incident/ai_detail    3.0    3.0
duct_wall04     detail/arctic_incident/ai_detail    3.0    3.0
elev1     detail/arctic_incident/ai_detail    3.0    3.0
elev1_ciel     detail/arctic_incident/ai_detail    3.0    3.0
elev1_dr     detail/arctic_incident/ai_detail    3.0    3.0
elev1_flr     detail/arctic_incident/ai_detail    3.0    3.0
elev1_trim     detail/arctic_incident/ai_detail    3.0    3.0
elev2     detail/arctic_incident/ai_detail    3.0    3.0
elev2_ciel     detail/arctic_incident/ai_detail    3.0    3.0
elev2_ciel2     detail/arctic_incident/ai_detail    3.0    3.0
elev2_dr     detail/arctic_incident/ai_detail    3.0    3.0
elev2_flr     detail/arctic_incident/ai_detail    3.0    3.0
emerglight     detail/arctic_incident/ai_detail    3.0    3.0
exit1     detail/arctic_incident/ai_detail    3.0    3.0
exitlft     detail/arctic_incident/ai_detail    3.0    3.0
exitrt     detail/arctic_incident/ai_detail    3.0    3.0
fade     detail/arctic_incident/ai_detail    3.0    3.0
fade2     detail/arctic_incident/ai_detail    3.0    3.0
fift_bloodw     detail/arctic_incident/ai_detail    3.0    3.0
fift_drtemp     detail/arctic_incident/ai_detail    3.0    3.0
fifties_bord03     detail/arctic_incident/ai_detail    3.0    3.0
fifties_bord06     detail/arctic_incident/ai_detail    3.0    3.0
fifties_brd10     detail/arctic_incident/ai_detail    3.0    3.0
fifties_brd10b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cch1     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cch1b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cch2     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cch2b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cch3     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cch3b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cch4     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cch4b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ceil01     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ceil01a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ceil01b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ceil01c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ceil02     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ceil03     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ceil4     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ceil5     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp1a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp1b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp1c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp2a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp2a2     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp2b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp2b2     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp2c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp3a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp3a2     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp3b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp3b2     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp3c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp4a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp4b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp4c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp4e     detail/arctic_incident/ai_detail    3.0    3.0
fifties_cmp5     detail/arctic_incident/ai_detail    3.0    3.0
fifties_door01     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr1     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr1a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr1b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr1c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr1h     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr1k     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr2     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr3     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr3a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr3b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr3d     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr4     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr4a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr4b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr4d     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr5     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr5a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr5b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr5d     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr6     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr6a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr6a2     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr6b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr7     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr7b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr8     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr8b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr9     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dr9b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dsk1     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dsk2     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dsk3     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dsk4     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dsk5a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dsk5b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dsk5c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dsk5d     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dsk5dx     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dsk5e     detail/arctic_incident/ai_detail    3.0    3.0
fifties_dsk5f     detail/arctic_incident/ai_detail    3.0    3.0
fifties_flr01     detail/arctic_incident/ai_detail    3.0    3.0
fifties_flr02     detail/arctic_incident/ai_detail    3.0    3.0
fifties_flr02b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_flr02c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_flr03     detail/arctic_incident/ai_detail    3.0    3.0
fifties_flr03b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_flr04     detail/arctic_incident/ai_detail    3.0    3.0
fifties_flr5     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ggt7a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ggt7b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ggt7c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ggt7d     detail/arctic_incident/ai_detail    3.0    3.0
fifties_ggt8     detail/arctic_incident/ai_detail    3.0    3.0
fifties_hndle     detail/arctic_incident/ai_detail    3.0    3.0
fifties_key     detail/arctic_incident/ai_detail    3.0    3.0
fifties_keyb     detail/arctic_incident/ai_detail    3.0    3.0
fifties_mon1     detail/arctic_incident/ai_detail    3.0    3.0
fifties_mon1b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_mon2     detail/arctic_incident/ai_detail    3.0    3.0
fifties_mon2b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_mon3     detail/arctic_incident/ai_detail    3.0    3.0
fifties_mon3b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_mon4     detail/arctic_incident/ai_detail    3.0    3.0
fifties_pan1     detail/arctic_incident/ai_detail    3.0    3.0
fifties_pan2     detail/arctic_incident/ai_detail    3.0    3.0
fifties_pan3     detail/arctic_incident/ai_detail    3.0    3.0
fifties_stp01     detail/arctic_incident/ai_detail    3.0    3.0
fifties_stp02     detail/arctic_incident/ai_detail    3.0    3.0
fifties_stp03     detail/arctic_incident/ai_detail    3.0    3.0
fifties_stp04     detail/arctic_incident/ai_detail    3.0    3.0
fifties_tbl1     detail/arctic_incident/ai_detail    3.0    3.0
fifties_trd01     detail/arctic_incident/ai_detail    3.0    3.0
fifties_trd02     detail/arctic_incident/ai_detail    3.0    3.0
fifties_trd03     detail/arctic_incident/ai_detail    3.0    3.0
fifties_trd04     detail/arctic_incident/ai_detail    3.0    3.0
fifties_trim1     detail/arctic_incident/ai_detail    3.0    3.0
fifties_w12     detail/arctic_incident/ai_detail    3.0    3.0
fifties_w13     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall02     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall03     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall06     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall06b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall6b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall6c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall06d     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall07     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall08     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall12     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall12b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall12c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall12d     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall13     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall13b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall13c     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall13d     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall14     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall14a     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall14b     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall14t     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall14u     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall14v     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall14x     detail/arctic_incident/ai_detail    3.0    3.0
fifties_wall14y     detail/arctic_incident/ai_detail    3.0    3.0
fiftsfile1     detail/arctic_incident/ai_detail    3.0    3.0
fiftsfile1b     detail/arctic_incident/ai_detail    3.0    3.0
fiftsfile2     detail/arctic_incident/ai_detail    3.0    3.0
fiftsfile2b     detail/arctic_incident/ai_detail    3.0    3.0
fiftsfile3     detail/arctic_incident/ai_detail    3.0    3.0
fiftsfile3b     detail/arctic_incident/ai_detail    3.0    3.0
fill1     detail/arctic_incident/ai_detail    3.0    3.0
fill2     detail/arctic_incident/ai_detail    3.0    3.0
fill3     detail/arctic_incident/ai_detail    3.0    3.0
fities_dr02     detail/arctic_incident/ai_detail    3.0    3.0
fities_dr03     detail/arctic_incident/ai_detail    3.0    3.0
flatbed_bumper     detail/arctic_incident/ai_detail    3.0    3.0
flatbed_engine     detail/arctic_incident/ai_detail    3.0    3.0
flatbed_hlite2     detail/arctic_incident/ai_detail    3.0    3.0
flatbed_lite1     detail/arctic_incident/ai_detail    3.0    3.0
flatbed_lite2     detail/arctic_incident/ai_detail    3.0    3.0
flatbed_pod     detail/arctic_incident/ai_detail    3.0    3.0
flatbed_tlite1     detail/arctic_incident/ai_detail    3.0    3.0
flatbed_tlite2     detail/arctic_incident/ai_detail    3.0    3.0
flatbed_top     detail/arctic_incident/ai_detail    3.0    3.0
fluid1a     detail/arctic_incident/ai_detail    3.0    3.0
fluid1b     detail/arctic_incident/ai_detail    3.0    3.0
fluid2     detail/arctic_incident/ai_detail    3.0    3.0
fluid3     detail/arctic_incident/ai_detail    3.0    3.0
fluid4     detail/arctic_incident/ai_detail    3.0    3.0
freezer_bx1     detail/arctic_incident/ai_detail    3.0    3.0
freezer_bx2     detail/arctic_incident/ai_detail    3.0    3.0
freezer_bx3     detail/arctic_incident/ai_detail    3.0    3.0
freezer_bx4     detail/arctic_incident/ai_detail    3.0    3.0
freezer_bx5     detail/arctic_incident/ai_detail    3.0    3.0
freezer_bx6     detail/arctic_incident/ai_detail    3.0    3.0
freezer_bx7     detail/arctic_incident/ai_detail    3.0    3.0
freezer_bx8     detail/arctic_incident/ai_detail    3.0    3.0
freezer_bx9     detail/arctic_incident/ai_detail    3.0    3.0
freezer_flr1     detail/arctic_incident/ai_detail    3.0    3.0
freezer_meat     detail/arctic_incident/ai_detail    3.0    3.0
freezer_pan2     detail/arctic_incident/ai_detail    3.0    3.0
freezerc2     detail/arctic_incident/ai_detail    3.0    3.0
freezerc3     detail/arctic_incident/ai_detail    3.0    3.0
freezerd1     detail/arctic_incident/ai_detail    3.0    3.0
freezerd2     detail/arctic_incident/ai_detail    3.0    3.0
freezerpan3     detail/arctic_incident/ai_detail    3.0    3.0
frost     detail/arctic_incident/ai_detail    3.0    3.0
frostceiling     detail/arctic_incident/ai_detail    3.0    3.0
frostdoor     detail/arctic_incident/ai_detail    3.0    3.0
frostfloor     detail/arctic_incident/ai_detail    3.0    3.0
frostgrate     detail/arctic_incident/ai_detail    3.0    3.0
frostpanel     detail/arctic_incident/ai_detail    3.0    3.0
frostsewceil     detail/arctic_incident/ai_detail    3.0    3.0
frostsewer     detail/arctic_incident/ai_detail    3.0    3.0
frostsewer2     detail/arctic_incident/ai_detail    3.0    3.0
frostsewflr     detail/arctic_incident/ai_detail    3.0    3.0
frostslick     detail/arctic_incident/ai_detail    3.0    3.0
frostslick2     detail/arctic_incident/ai_detail    3.0    3.0
frostvat     detail/arctic_incident/ai_detail    3.0    3.0
frostvat2     detail/arctic_incident/ai_detail    3.0    3.0
gen_vend1     detail/arctic_incident/ai_detail    3.0    3.0
gen_vend1a     detail/arctic_incident/ai_detail    3.0    3.0
gen_vend1b     detail/arctic_incident/ai_detail    3.0    3.0
generic001     detail/arctic_incident/ai_detail    3.0    3.0
generic006     detail/arctic_incident/ai_detail    3.0    3.0
generic007     detail/arctic_incident/ai_detail    3.0    3.0
generic008     detail/arctic_incident/ai_detail    3.0    3.0
generic009     detail/arctic_incident/ai_detail    3.0    3.0
generic011     detail/arctic_incident/ai_detail    3.0    3.0
generic012     detail/arctic_incident/ai_detail    3.0    3.0
generic014h     detail/arctic_incident/ai_detail    3.0    3.0
generic015     detail/arctic_incident/ai_detail    3.0    3.0
generic015a     detail/arctic_incident/ai_detail    3.0    3.0
generic015b     detail/arctic_incident/ai_detail    3.0    3.0
generic015c     detail/arctic_incident/ai_detail    3.0    3.0
generic015d     detail/arctic_incident/ai_detail    3.0    3.0
generic015e     detail/arctic_incident/ai_detail    3.0    3.0
generic015f     detail/arctic_incident/ai_detail    3.0    3.0
generic015g     detail/arctic_incident/ai_detail    3.0    3.0
generic015h     detail/arctic_incident/ai_detail    3.0    3.0
generic015i     detail/arctic_incident/ai_detail    3.0    3.0
generic015j     detail/arctic_incident/ai_detail    3.0    3.0
generic015k     detail/arctic_incident/ai_detail    3.0    3.0
generic015l     detail/arctic_incident/ai_detail    3.0    3.0
generic015m     detail/arctic_incident/ai_detail    3.0    3.0
generic015n     detail/arctic_incident/ai_detail    3.0    3.0
generic015o     detail/arctic_incident/ai_detail    3.0    3.0
generic015p     detail/arctic_incident/ai_detail    3.0    3.0
generic015q     detail/arctic_incident/ai_detail    3.0    3.0
generic015r     detail/arctic_incident/ai_detail    3.0    3.0
generic015s     detail/arctic_incident/ai_detail    3.0    3.0
generic015t     detail/arctic_incident/ai_detail    3.0    3.0
generic015u     detail/arctic_incident/ai_detail    3.0    3.0
generic015v     detail/arctic_incident/ai_detail    3.0    3.0
generic015v2     detail/arctic_incident/ai_detail    3.0    3.0
generic015v3     detail/arctic_incident/ai_detail    3.0    3.0
generic015v4     detail/arctic_incident/ai_detail    3.0    3.0
generic015v5     detail/arctic_incident/ai_detail    3.0    3.0
generic015v6     detail/arctic_incident/ai_detail    3.0    3.0
generic025     detail/arctic_incident/ai_detail    3.0    3.0
generic027     detail/arctic_incident/ai_detail    3.0    3.0
generic028     detail/arctic_incident/ai_detail    3.0    3.0
generic028c     detail/arctic_incident/ai_detail    3.0    3.0
generic029     detail/arctic_incident/ai_detail    3.0    3.0
generic030     detail/arctic_incident/ai_detail    3.0    3.0
generic031     detail/arctic_incident/ai_detail    3.0    3.0
generic031b     detail/arctic_incident/ai_detail    3.0    3.0
generic034     detail/arctic_incident/ai_detail    3.0    3.0
generic034a     detail/arctic_incident/ai_detail    3.0    3.0
generic035     detail/arctic_incident/ai_detail    3.0    3.0
generic036     detail/arctic_incident/ai_detail    3.0    3.0
generic037     detail/arctic_incident/ai_detail    3.0    3.0
generic038     detail/arctic_incident/ai_detail    3.0    3.0
generic039     detail/arctic_incident/ai_detail    3.0    3.0
generic040     detail/arctic_incident/ai_detail    3.0    3.0
generic44     detail/arctic_incident/ai_detail    3.0    3.0
generic45     detail/arctic_incident/ai_detail    3.0    3.0
generic46     detail/arctic_incident/ai_detail    3.0    3.0
generic47     detail/arctic_incident/ai_detail    3.0    3.0
generic48     detail/arctic_incident/ai_detail    3.0    3.0
generic49     detail/arctic_incident/ai_detail    3.0    3.0
generic51     detail/arctic_incident/ai_detail    3.0    3.0
generic52     detail/arctic_incident/ai_detail    3.0    3.0
generic60     detail/arctic_incident/ai_detail    3.0    3.0
generic61     detail/arctic_incident/ai_detail    3.0    3.0
generic62     detail/arctic_incident/ai_detail    3.0    3.0
generic64     detail/arctic_incident/ai_detail    3.0    3.0
generic64b     detail/arctic_incident/ai_detail    3.0    3.0
generic66     detail/arctic_incident/ai_detail    3.0    3.0
generic67     detail/arctic_incident/ai_detail    3.0    3.0
generic68     detail/arctic_incident/ai_detail    3.0    3.0
generic69     detail/arctic_incident/ai_detail    3.0    3.0
generic70     detail/arctic_incident/ai_detail    3.0    3.0
generic71     detail/arctic_incident/ai_detail    3.0    3.0
generic72     detail/arctic_incident/ai_detail    3.0    3.0
generic73a     detail/arctic_incident/ai_detail    3.0    3.0
generic74     detail/arctic_incident/ai_detail    3.0    3.0
generic76     detail/arctic_incident/ai_detail    3.0    3.0
generic77     detail/arctic_incident/ai_detail    3.0    3.0
generic80     detail/arctic_incident/ai_detail    3.0    3.0
generic80b     detail/arctic_incident/ai_detail    3.0    3.0
generic86     detail/arctic_incident/ai_detail    3.0    3.0
generic86d     detail/arctic_incident/ai_detail    3.0    3.0
generic87a     detail/arctic_incident/ai_detail    3.0    3.0
generic87b     detail/arctic_incident/ai_detail    3.0    3.0
generic87c     detail/arctic_incident/ai_detail    3.0    3.0
generic88a     detail/arctic_incident/ai_detail    3.0    3.0
generic88b     detail/arctic_incident/ai_detail    3.0    3.0
generic89a     detail/arctic_incident/ai_detail    3.0    3.0
generic89b     detail/arctic_incident/ai_detail    3.0    3.0
generic91a     detail/arctic_incident/ai_detail    3.0    3.0
generic91b     detail/arctic_incident/ai_detail    3.0    3.0
generic92     detail/arctic_incident/ai_detail    3.0    3.0
generic93     detail/arctic_incident/ai_detail    3.0    3.0
generic94     detail/arctic_incident/ai_detail    3.0    3.0
generic95     detail/arctic_incident/ai_detail    3.0    3.0
generic95c     detail/arctic_incident/ai_detail    3.0    3.0
generic96     detail/arctic_incident/ai_detail    3.0    3.0
generic98     detail/arctic_incident/ai_detail    3.0    3.0
generic98a     detail/arctic_incident/ai_detail    3.0    3.0
generic98b     detail/arctic_incident/ai_detail    3.0    3.0
generic98c     detail/arctic_incident/ai_detail    3.0    3.0
generic98d     detail/arctic_incident/ai_detail    3.0    3.0
generic98e     detail/arctic_incident/ai_detail    3.0    3.0
generic98f     detail/arctic_incident/ai_detail    3.0    3.0
generic98g     detail/arctic_incident/ai_detail    3.0    3.0
generic99     detail/arctic_incident/ai_detail    3.0    3.0
generic99b     detail/arctic_incident/ai_detail    3.0    3.0
generic99c     detail/arctic_incident/ai_detail    3.0    3.0
generic99d     detail/arctic_incident/ai_detail    3.0    3.0
generic100a     detail/arctic_incident/ai_detail    3.0    3.0
generic101     detail/arctic_incident/ai_detail    3.0    3.0
generic101a     detail/arctic_incident/ai_detail    3.0    3.0
generic101a2     detail/arctic_incident/ai_detail    3.0    3.0
generic101b     detail/arctic_incident/ai_detail    3.0    3.0
generic101b2     detail/arctic_incident/ai_detail    3.0    3.0
generic101c     detail/arctic_incident/ai_detail    3.0    3.0
generic101c2     detail/arctic_incident/ai_detail    3.0    3.0
generic101d     detail/arctic_incident/ai_detail    3.0    3.0
generic101e     detail/arctic_incident/ai_detail    3.0    3.0
generic101f     detail/arctic_incident/ai_detail    3.0    3.0
generic102     detail/arctic_incident/ai_detail    3.0    3.0
generic102b     detail/arctic_incident/ai_detail    3.0    3.0
generic103     detail/arctic_incident/ai_detail    3.0    3.0
generic103b     detail/arctic_incident/ai_detail    3.0    3.0
generic103c     detail/arctic_incident/ai_detail    3.0    3.0
generic104     detail/arctic_incident/ai_detail    3.0    3.0
generic104a     detail/arctic_incident/ai_detail    3.0    3.0
generic104b     detail/arctic_incident/ai_detail    3.0    3.0
generic105     detail/arctic_incident/ai_detail    3.0    3.0
generic105a     detail/arctic_incident/ai_detail    3.0    3.0
generic105b     detail/arctic_incident/ai_detail    3.0    3.0
generic105c     detail/arctic_incident/ai_detail    3.0    3.0
generic106     detail/arctic_incident/ai_detail    3.0    3.0
generic106a     detail/arctic_incident/ai_detail    3.0    3.0
generic106b     detail/arctic_incident/ai_detail    3.0    3.0
generic107     detail/arctic_incident/ai_detail    3.0    3.0
generic107a     detail/arctic_incident/ai_detail    3.0    3.0
generic107b     detail/arctic_incident/ai_detail    3.0    3.0
generic108     detail/arctic_incident/ai_detail    3.0    3.0
generic108a     detail/arctic_incident/ai_detail    3.0    3.0
generic109     detail/arctic_incident/ai_detail    3.0    3.0
generic110     detail/arctic_incident/ai_detail    3.0    3.0
generic111b     detail/arctic_incident/ai_detail    3.0    3.0
generic113     detail/arctic_incident/ai_detail    3.0    3.0
generic114     detail/arctic_incident/ai_detail    3.0    3.0
generic115     detail/arctic_incident/ai_detail    3.0    3.0
generic115b     detail/arctic_incident/ai_detail    3.0    3.0
generic116     detail/arctic_incident/ai_detail    3.0    3.0
generic117     detail/arctic_incident/ai_detail    3.0    3.0
generic118     detail/arctic_incident/ai_detail    3.0    3.0
generic119     detail/arctic_incident/ai_detail    3.0    3.0
generic120     detail/arctic_incident/ai_detail    3.0    3.0
generic121     detail/arctic_incident/ai_detail    3.0    3.0
generic121b     detail/arctic_incident/ai_detail    3.0    3.0
generic122     detail/arctic_incident/ai_detail    3.0    3.0
generic_92     detail/arctic_incident/ai_detail    3.0    3.0
generic_109     detail/arctic_incident/ai_detail    3.0    3.0
generic_110a     detail/arctic_incident/ai_detail    3.0    3.0
generic_110b     detail/arctic_incident/ai_detail    3.0    3.0
generic_110c     detail/arctic_incident/ai_detail    3.0    3.0
generic_111a     detail/arctic_incident/ai_detail    3.0    3.0
generic_111b     detail/arctic_incident/ai_detail    3.0    3.0
generic_111c     detail/arctic_incident/ai_detail    3.0    3.0
generic_111d     detail/arctic_incident/ai_detail    3.0    3.0
generic_112a     detail/arctic_incident/ai_detail    3.0    3.0
generic_112b     detail/arctic_incident/ai_detail    3.0    3.0
generic_113     detail/arctic_incident/ai_detail    3.0    3.0
generic_113a     detail/arctic_incident/ai_detail    3.0    3.0
generic_113c     detail/arctic_incident/ai_detail    3.0    3.0
generic_114     detail/arctic_incident/ai_detail    3.0    3.0
genlocker     detail/arctic_incident/ai_detail    3.0    3.0
glass_bright     detail/arctic_incident/ai_detail    3.0    3.0
glass_dark     detail/arctic_incident/ai_detail    3.0    3.0
glass_med     detail/arctic_incident/ai_detail    3.0    3.0
glassblue1     detail/arctic_incident/ai_detail    3.0    3.0
glassblue2     detail/arctic_incident/ai_detail    3.0    3.0
glassgreen     detail/arctic_incident/ai_detail    3.0    3.0
grate_rust     detail/arctic_incident/ai_detail    3.0    3.0
grayscale     detail/arctic_incident/ai_detail    3.0    3.0
h_front     detail/arctic_incident/ai_detail    3.0    3.0
h_side2     detail/arctic_incident/ai_detail    3.0    3.0
h_side3     detail/arctic_incident/ai_detail    3.0    3.0
handleside     detail/arctic_incident/ai_detail    3.0    3.0
introdr1a     detail/arctic_incident/ai_detail    3.0    3.0
introdr1b     detail/arctic_incident/ai_detail    3.0    3.0
introdr1c     detail/arctic_incident/ai_detail    3.0    3.0
introdr1d     detail/arctic_incident/ai_detail    3.0    3.0
introdr1e     detail/arctic_incident/ai_detail    3.0    3.0
lab1_acs     detail/arctic_incident/ai_detail    3.0    3.0
lab1_b4     detail/arctic_incident/ai_detail    3.0    3.0
lab1_bluxc1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_bluxflr1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_bluxflr1b     detail/arctic_incident/ai_detail    3.0    3.0
